grade,num_tested,pct_ccr,pct_glp,school_code,subgroup,subject,type,year,school_name,district_name,County name,School_Name,State_Name,Lea_Name,size,lea_size,st_size
ALL,1525,58.2,68.7,510333,ALL,ALL,ALL,2013,Corinth Holders High,Johnston County School District,Johnston,,,,,,
ALL,699,55.8,66.8,510334,ALL,ALL,ALL,2017,Dixon Road Elementary,Johnston County School District,Johnston,Dixon Road Elementary,State Of North Carolina,Johnston County Schools,21.5,19.5,19.666666666666668
ALL,720,59.6,71.0,510334,ALL,ALL,ALL,2016,Dixon Road Elementary,Johnston County School District,Johnston,Dixon Road Elementary,State Of North Carolina,Johnston County Schools,21.5,19.166666666666668,19.5
ALL,669,52.3,66.1,510334,ALL,ALL,ALL,2015,Dixon Road Elementary,Johnston County School District,Johnston,Dixon Road Elementary,State Of North Carolina,Johnston County Schools,21.0,19.5,19.333333333333332
ALL,669,52.3,66.1,510334,ALL,ALL,ALL,2014,Dixon Road Elementary,Johnston County School District,Johnston,,,,,,
ALL,669,52.3,66.1,510334,ALL,ALL,ALL,2013,Dixon Road Elementary,Johnston County School District,Johnston,Dixon Road Elementary,State Of North Carolina,Johnston County Schools,19.0,18.833333333333332,20.166666666666668
ALL,735,40.4,53.3,510336,ALL,ALL,ALL,2017,East Clayton Elementary,Johnston County School District,Johnston,East Clayton Elementary,State Of North Carolina,Johnston County Schools,20.0,19.5,19.666666666666668
ALL,707,49.5,61.0,510336,ALL,ALL,ALL,2016,East Clayton Elementary,Johnston County School District,Johnston,East Clayton Elementary,State Of North Carolina,Johnston County Schools,19.666666666666668,19.166666666666668,19.5
ALL,685,53.9,64.7,510336,ALL,ALL,ALL,2015,East Clayton Elementary,Johnston County School District,Johnston,East Clayton Elementary,State Of North Carolina,Johnston County Schools,19.0,19.5,19.333333333333332
ALL,685,53.9,64.7,510336,ALL,ALL,ALL,2014,East Clayton Elementary,Johnston County School District,Johnston,,,,,,
ALL,685,53.9,64.7,510336,ALL,ALL,ALL,2013,East Clayton Elementary,Johnston County School District,Johnston,East Clayton Elementary,State Of North Carolina,Johnston County Schools,17.833333333333332,18.833333333333332,20.166666666666668
ALL,1369,41.7,51.9,510340,ALL,ALL,ALL,2017,Four Oaks Elementary,Johnston County School District,Johnston,Four Oaks Elementary,State Of North Carolina,Johnston County Schools,19.833333333333332,19.5,19.666666666666668
ALL,1255,44.5,56.5,510340,ALL,ALL,ALL,2016,Four Oaks Elementary,Johnston County School District,Johnston,Four Oaks Elementary,State Of North Carolina,Johnston County Schools,20.5,19.166666666666668,19.5
ALL,1273,41.1,52.0,510340,ALL,ALL,ALL,2015,Four Oaks Elementary,Johnston County School District,Johnston,Four Oaks Elementary,State Of North Carolina,Johnston County Schools,18.833333333333332,19.5,19.333333333333332
ALL,1273,41.1,52.0,510340,ALL,ALL,ALL,2014,Four Oaks Elementary,Johnston County School District,Johnston,,,,,,
ALL,1273,41.1,52.0,510340,ALL,ALL,ALL,2013,Four Oaks Elementary,Johnston County School District,Johnston,Four Oaks Elementary,State Of North Carolina,Johnston County Schools,17.833333333333332,18.833333333333332,20.166666666666668
ALL,1150,36.8,45.3,510342,ALL,ALL,ALL,2017,Four Oaks Middle,Johnston County School District,Johnston,Four Oaks Middle,State Of North Carolina,Johnston County Schools,23.0,24.0,21.666666666666668
ALL,1264,43.3,52.8,510342,ALL,ALL,ALL,2016,Four Oaks Middle,Johnston County School District,Johnston,Four Oaks Middle,State Of North Carolina,Johnston County Schools,23.333333333333332,23.333333333333332,21.333333333333332
ALL,1227,44.0,53.5,510342,ALL,ALL,ALL,2015,Four Oaks Middle,Johnston County School District,Johnston,Four Oaks Middle,State Of North Carolina,Johnston County Schools,24.333333333333332,24.333333333333332,22.0
ALL,1227,44.0,53.5,510342,ALL,ALL,ALL,2014,Four Oaks Middle,Johnston County School District,Johnston,,,,,,
ALL,1227,44.0,53.5,510342,ALL,ALL,ALL,2013,Four Oaks Middle,Johnston County School District,Johnston,Four Oaks Middle,State Of North Carolina,Johnston County Schools,21.333333333333332,22.0,21.666666666666668
ALL,1491,29.7,38.6,510344,ALL,ALL,ALL,2017,North Johnston Middle,Johnston County School District,Johnston,North Johnston Middle,State Of North Carolina,Johnston County Schools,26.0,24.0,21.666666666666668
ALL,1521,35.4,44.6,510344,ALL,ALL,ALL,2016,North Johnston Middle,Johnston County School District,Johnston,North Johnston Middle,State Of North Carolina,Johnston County Schools,23.333333333333332,23.333333333333332,21.333333333333332
ALL,1367,35.2,43.5,510344,ALL,ALL,ALL,2015,North Johnston Middle,Johnston County School District,Johnston,North Johnston Middle,State Of North Carolina,Johnston County Schools,25.333333333333332,24.333333333333332,22.0
ALL,1367,35.2,43.5,510344,ALL,ALL,ALL,2014,North Johnston Middle,Johnston County School District,Johnston,,,,,,
ALL,1367,35.2,43.5,510344,ALL,ALL,ALL,2013,North Johnston Middle,Johnston County School District,Johnston,North Johnston Middle,State Of North Carolina,Johnston County Schools,25.333333333333332,22.0,21.666666666666668
ALL,681,45.2,57.0,510356,ALL,ALL,ALL,2017,Glendale-Kenly Elementary,Johnston County School District,Johnston,Glendale-Kenly Elementary,State Of North Carolina,Johnston County Schools,18.333333333333332,19.5,19.666666666666668
ALL,649,53.2,64.3,510356,ALL,ALL,ALL,2016,Glendale-Kenly Elementary,Johnston County School District,Johnston,Glendale-Kenly Elementary,State Of North Carolina,Johnston County Schools,18.666666666666668,19.166666666666668,19.5
ALL,697,55.2,65.3,510356,ALL,ALL,ALL,2015,Glendale-Kenly Elementary,Johnston County School District,Johnston,Glendale-Kenly Elementary,State Of North Carolina,Johnston County Schools,19.0,19.5,19.333333333333332
ALL,697,55.2,65.3,510356,ALL,ALL,ALL,2014,Glendale-Kenly Elementary,Johnston County School District,Johnston,,,,,,
ALL,697,55.2,65.3,510356,ALL,ALL,ALL,2013,Glendale-Kenly Elementary,Johnston County School District,Johnston,Glendale-Kenly Elementary,State Of North Carolina,Johnston County Schools,19.666666666666668,18.833333333333332,20.166666666666668
ALL,1057,44.0,55.3,510358,ALL,ALL,ALL,2017,McGee's Crossroads Elem,Johnston County School District,Johnston,McGee's Crossroads Elem,State Of North Carolina,Johnston County Schools,22.5,19.5,19.666666666666668
ALL,1014,51.2,63.2,510358,ALL,ALL,ALL,2016,McGee's Crossroads Elem,Johnston County School District,Johnston,McGee's Crossroads Elem,State Of North Carolina,Johnston County Schools,21.666666666666668,19.166666666666668,19.5
ALL,991,51.2,62.3,510358,ALL,ALL,ALL,2015,McGee's Crossroads Elem,Johnston County School District,Johnston,McGee's Crossroads Elem,State Of North Carolina,Johnston County Schools,20.5,19.5,19.333333333333332
ALL,991,51.2,62.3,510358,ALL,ALL,ALL,2014,McGee's Crossroads Elem,Johnston County School District,Johnston,,,,,,
ALL,991,51.2,62.3,510358,ALL,ALL,ALL,2013,McGee's Crossroads Elem,Johnston County School District,Johnston,McGee's Crossroads Elem,State Of North Carolina,Johnston County Schools,21.666666666666668,18.833333333333332,20.166666666666668
ALL,1651,46.7,55.6,510359,ALL,ALL,ALL,2017,McGee's Crossroads Middle,Johnston County School District,Johnston,McGee's Crossroads Middle,State Of North Carolina,Johnston County Schools,25.333333333333332,24.0,21.666666666666668
ALL,2084,46.0,55.2,510359,ALL,ALL,ALL,2016,McGee's Crossroads Middle,Johnston County School District,Johnston,McGee's Crossroads Middle,State Of North Carolina,Johnston County Schools,24.333333333333332,23.333333333333332,21.333333333333332
ALL,2052,47.9,57.2,510359,ALL,ALL,ALL,2015,McGee's Crossroads Middle,Johnston County School District,Johnston,McGee's Crossroads Middle,State Of North Carolina,Johnston County Schools,25.666666666666668,24.333333333333332,22.0
ALL,2052,47.9,57.2,510359,ALL,ALL,ALL,2014,McGee's Crossroads Middle,Johnston County School District,Johnston,,,,,,
ALL,2052,47.9,57.2,510359,ALL,ALL,ALL,2013,McGee's Crossroads Middle,Johnston County School District,Johnston,McGee's Crossroads Middle,State Of North Carolina,Johnston County Schools,25.0,22.0,21.666666666666668
ALL,997,42.8,52.7,510360,ALL,ALL,ALL,2017,Meadow School,Johnston County School District,Johnston,Meadow School,State Of North Carolina,Johnston County Schools,20.11111111111111,21.0,20.333333333333332
ALL,1009,45.3,54.3,510360,ALL,ALL,ALL,2016,Meadow School,Johnston County School District,Johnston,Meadow School,State Of North Carolina,Johnston County Schools,20.444444444444443,20.555555555555557,20.11111111111111
ALL,1028,49.7,60.4,510360,ALL,ALL,ALL,2015,Meadow School,Johnston County School District,Johnston,Meadow School,State Of North Carolina,Johnston County Schools,19.77777777777778,21.11111111111111,20.22222222222222
ALL,1028,49.7,60.4,510360,ALL,ALL,ALL,2014,Meadow School,Johnston County School District,Johnston,,,,,,
ALL,1028,49.7,60.4,510360,ALL,ALL,ALL,2013,Meadow School,Johnston County School District,Johnston,Meadow School,State Of North Carolina,Johnston County Schools,17.444444444444443,19.88888888888889,20.666666666666668
ALL,2618,46.0,56.0,510364,ALL,ALL,ALL,2017,Archer Lodge Middle,Johnston County School District,Johnston,Archer Lodge Middle,State Of North Carolina,Johnston County Schools,26.666666666666668,24.0,21.666666666666668
ALL,2631,49.4,58.7,510364,ALL,ALL,ALL,2016,Archer Lodge Middle,Johnston County School District,Johnston,Archer Lodge Middle,State Of North Carolina,Johnston County Schools,26.0,23.333333333333332,21.333333333333332
ALL,2507,50.6,60.4,510364,ALL,ALL,ALL,2015,Archer Lodge Middle,Johnston County School District,Johnston,Archer Lodge Middle,State Of North Carolina,Johnston County Schools,26.666666666666668,24.333333333333332,22.0
ALL,2507,50.6,60.4,510364,ALL,ALL,ALL,2014,Archer Lodge Middle,Johnston County School District,Johnston,,,,,,
ALL,2507,50.6,60.4,510364,ALL,ALL,ALL,2013,Archer Lodge Middle,Johnston County School District,Johnston,Archer Lodge Middle,State Of North Carolina,Johnston County Schools,24.666666666666668,22.0,21.666666666666668
ALL,142,83.1,90.8,510367,ALL,ALL,ALL,2017,Johnston Co Early College Academy,Johnston County School District,Johnston,Johnston Co Early College Academy,State Of North Carolina,Johnston County Schools,52.0,26.0,20.0
ALL,147,78.2,85.7,510367,ALL,ALL,ALL,2016,Johnston Co Early College Academy,Johnston County School District,Johnston,,,,,,
ALL,175,85.7,90.9,510367,ALL,ALL,ALL,2015,Johnston Co Early College Academy,Johnston County School District,Johnston,,,,,,
ALL,175,85.7,90.9,510367,ALL,ALL,ALL,2014,Johnston Co Early College Academy,Johnston County School District,Johnston,,,,,,
ALL,175,85.7,90.9,510367,ALL,ALL,ALL,2013,Johnston Co Early College Academy,Johnston County School District,Johnston,,,,,,
ALL,594,33.7,43.1,510368,ALL,ALL,ALL,2017,North Johnston High,Johnston County School District,Johnston,North Johnston High,State Of North Carolina,Johnston County Schools,16.75,22.75,19.75
ALL,642,37.4,49.1,510368,ALL,ALL,ALL,2016,North Johnston High,Johnston County School District,Johnston,,,,,,
ALL,650,35.1,47.5,510368,ALL,ALL,ALL,2015,North Johnston High,Johnston County School District,Johnston,,,,,,
ALL,650,35.1,47.5,510368,ALL,ALL,ALL,2014,North Johnston High,Johnston County School District,Johnston,,,,,,
ALL,650,35.1,47.5,510368,ALL,ALL,ALL,2013,North Johnston High,Johnston County School District,Johnston,,,,,,
ALL,442,39.6,50.9,510372,ALL,ALL,ALL,2017,Micro-Pine Level Elementary,Johnston County School District,Johnston,Pine Level Elementary,State Of North Carolina,Johnston County Schools,18.666666666666668,19.5,19.666666666666668
ALL,464,47.8,58.8,510372,ALL,ALL,ALL,2016,Micro-Pine Level Elementary,Johnston County School District,Johnston,Pine Level Elementary,State Of North Carolina,Johnston County Schools,20.5,19.166666666666668,19.5
ALL,736,36.1,45.8,510372,ALL,ALL,ALL,2015,Micro-Pine Level Elementary,Johnston County School District,Johnston,Pine Level Elementary,State Of North Carolina,Johnston County Schools,19.0,19.5,19.333333333333332
ALL,736,36.1,45.8,510372,ALL,ALL,ALL,2014,Micro-Pine Level Elementary,Johnston County School District,Johnston,,,,,,
ALL,736,36.1,45.8,510372,ALL,ALL,ALL,2013,Micro-Pine Level Elementary,Johnston County School District,Johnston,Pine Level Elementary,State Of North Carolina,Johnston County Schools,17.5,18.833333333333332,20.166666666666668
ALL,840,57.4,68.1,510373,ALL,ALL,ALL,2017,Powhatan Elementary,Johnston County School District,Johnston,Powhatan Elementary,State Of North Carolina,Johnston County Schools,19.333333333333332,19.5,19.666666666666668
ALL,787,65.7,77.9,510373,ALL,ALL,ALL,2016,Powhatan Elementary,Johnston County School District,Johnston,Powhatan Elementary,State Of North Carolina,Johnston County Schools,19.5,19.166666666666668,19.5
ALL,668,68.9,79.0,510373,ALL,ALL,ALL,2015,Powhatan Elementary,Johnston County School District,Johnston,Powhatan Elementary,State Of North Carolina,Johnston County Schools,19.333333333333332,19.5,19.333333333333332
ALL,668,68.9,79.0,510373,ALL,ALL,ALL,2014,Powhatan Elementary,Johnston County School District,Johnston,,,,,,
ALL,668,68.9,79.0,510373,ALL,ALL,ALL,2013,Powhatan Elementary,Johnston County School District,Johnston,Powhatan Elementary,State Of North Carolina,Johnston County Schools,20.5,18.833333333333332,20.166666666666668
ALL,923,44.9,56.0,510374,ALL,ALL,ALL,2017,Princeton Elementary,Johnston County School District,Johnston,Princeton Elementary,State Of North Carolina,Johnston County Schools,20.666666666666668,19.5,19.666666666666668
ALL,916,48.0,58.2,510374,ALL,ALL,ALL,2016,Princeton Elementary,Johnston County School District,Johnston,Princeton Elementary,State Of North Carolina,Johnston County Schools,18.333333333333332,19.166666666666668,19.5
ALL,909,47.0,56.9,510374,ALL,ALL,ALL,2015,Princeton Elementary,Johnston County School District,Johnston,Princeton Elementary,State Of North Carolina,Johnston County Schools,18.333333333333332,19.5,19.333333333333332
ALL,909,47.0,56.9,510374,ALL,ALL,ALL,2014,Princeton Elementary,Johnston County School District,Johnston,,,,,,
ALL,909,47.0,56.9,510374,ALL,ALL,ALL,2013,Princeton Elementary,Johnston County School District,Johnston,Princeton Elementary,State Of North Carolina,Johnston County Schools,17.666666666666668,18.833333333333332,20.166666666666668
ALL,1408,47.4,58.2,510376,ALL,ALL,ALL,2017,Princeton High,Johnston County School District,Johnston,Princeton High,State Of North Carolina,Johnston County Schools,19.571428571428573,23.285714285714285,20.571428571428573
ALL,1352,54.2,64.1,510376,ALL,ALL,ALL,2016,Princeton High,Johnston County School District,Johnston,Princeton High,State Of North Carolina,Johnston County Schools,21.333333333333332,23.333333333333332,21.333333333333332
ALL,1423,51.7,61.8,510376,ALL,ALL,ALL,2015,Princeton High,Johnston County School District,Johnston,Princeton High,State Of North Carolina,Johnston County Schools,24.333333333333332,24.333333333333332,22.0
ALL,1423,51.7,61.8,510376,ALL,ALL,ALL,2014,Princeton High,Johnston County School District,Johnston,,,,,,
ALL,1423,51.7,61.8,510376,ALL,ALL,ALL,2013,Princeton High,Johnston County School District,Johnston,Princeton High,State Of North Carolina,Johnston County Schools,27.0,22.0,21.666666666666668
ALL,1335,55.7,64.3,510377,ALL,ALL,ALL,2017,River Dell Elementary,Johnston County School District,Johnston,River Dell Elementary,State Of North Carolina,Johnston County Schools,20.833333333333332,19.5,19.666666666666668
ALL,1230,56.0,66.3,510377,ALL,ALL,ALL,2016,River Dell Elementary,Johnston County School District,Johnston,River Dell Elementary,State Of North Carolina,Johnston County Schools,20.5,19.166666666666668,19.5
ALL,1156,59.7,69.8,510377,ALL,ALL,ALL,2015,River Dell Elementary,Johnston County School District,Johnston,River Dell Elementary,State Of North Carolina,Johnston County Schools,21.833333333333332,19.5,19.333333333333332
ALL,1156,59.7,69.8,510377,ALL,ALL,ALL,2014,River Dell Elementary,Johnston County School District,Johnston,,,,,,
ALL,1156,59.7,69.8,510377,ALL,ALL,ALL,2013,River Dell Elementary,Johnston County School District,Johnston,River Dell Elementary,State Of North Carolina,Johnston County Schools,19.833333333333332,18.833333333333332,20.166666666666668
ALL,1165,60.8,70.0,510378,ALL,ALL,ALL,2017,Riverwood Elementary,Johnston County School District,Johnston,Riverwood Elementary,State Of North Carolina,Johnston County Schools,21.5,19.5,19.666666666666668
ALL,1123,65.6,76.5,510378,ALL,ALL,ALL,2016,Riverwood Elementary,Johnston County School District,Johnston,Riverwood Elementary,State Of North Carolina,Johnston County Schools,21.333333333333332,19.166666666666668,19.5
ALL,1066,64.3,74.1,510378,ALL,ALL,ALL,2015,Riverwood Elementary,Johnston County School District,Johnston,Riverwood Elementary,State Of North Carolina,Johnston County Schools,21.5,19.5,19.333333333333332
ALL,1066,64.3,74.1,510378,ALL,ALL,ALL,2014,Riverwood Elementary,Johnston County School District,Johnston,,,,,,
ALL,1066,64.3,74.1,510378,ALL,ALL,ALL,2013,Riverwood Elementary,Johnston County School District,Johnston,Riverwood Elementary,State Of North Carolina,Johnston County Schools,19.666666666666668,18.833333333333332,20.166666666666668
